Date,Open,High,Low,Close,Volume,Market Cap
"Dec 14, 2015",0.000143,0.000143,0.000132,0.000138,187.00,1288610.00
"Dec 13, 2015",0.000155,0.000161,0.000131,0.000143,2345.00,1399390.00
"Dec 12, 2015",0.000147,0.000153,0.000118,0.000127,718.00,1320440.00
"Dec 11, 2015",0.000146,0.00015,0.00014,0.000146,258.00,1311020.00
"Dec 10, 2015",0.000137,0.000211,0.000124,0.000146,561.00,1233710.00
"Dec 09, 2015",0.000134,0.000142,0.000126,0.000137,676.00,1205030.00
"Dec 08, 2015",0.000126,0.000137,0.000118,0.000133,1172.00,1137930.00
"Dec 07, 2015",0.000103,0.000126,0.000096,0.000126,792.00,930447.00
"Dec 06, 2015",0.00012,0.000125,0.000099,0.000104,2133.00,1077410.00
"Dec 05, 2015",0.000118,0.000126,0.000114,0.000118,165.00,1058130.00
"Dec 04, 2015",0.000108,0.000122,0.000107,0.000118,1096.00,974880.00
"Dec 03, 2015",0.000103,0.000117,0.000097,0.000108,1771.00,922833.00
"Dec 02, 2015",0.000116,0.000127,0.000092,0.000102,3449.00,1044380.00
"Dec 01, 2015",0.000106,0.000136,0.000102,0.000116,1860.00,950715.00
"Nov 30, 2015",0.000104,0.000109,0.000102,0.000106,224.00,933912.00
"Nov 29, 2015",0.000107,0.000107,0.000091,0.000104,247.00,960336.00
"Nov 28, 2015",0.000093,0.000114,0.000091,0.000107,946.00,833174.00
"Nov 27, 2015",0.000111,0.000122,0.000087,0.000093,1016.00,1003330.00
"Nov 26, 2015",0.000108,0.000115,0.000101,0.000111,696.00,973836.00
"Nov 25, 2015",0.0001,0.000113,0.0001,0.000108,772.00,897112.00
"Nov 24, 2015",0.000106,0.000106,0.000099,0.0001,179.00,955314.00
"Nov 23, 2015",0.0001,0.000107,0.0001,0.000106,92.00,898880.00
"Nov 22, 2015",0.000103,0.000117,0.000099,0.0001,686.00,929880.00
"Nov 21, 2015",0.000113,0.000113,0.000098,0.000103,778.00,1020430.00
"Nov 20, 2015",0.000111,0.000117,0.000104,0.000113,69.00,999873.00
"Nov 19, 2015",0.000109,0.00012,0.000102,0.000111,616.00,979074.00
"Nov 18, 2015",0.0001,0.000119,0.000093,0.000109,3405.00,902826.00
"Nov 17, 2015",0.000129,0.000135,0.000084,0.000097,6187.00,1161680.00
"Nov 16, 2015",0.000112,0.000129,0.000095,0.000129,1355.00,1007210.00
"Nov 15, 2015",0.000127,0.000138,0.000103,0.000112,2260.00,1144000.00
"Nov 14, 2015",0.000128,0.000128,0.000118,0.000121,112.00,1150090.00
"Nov 13, 2015",0.000131,0.000133,0.000119,0.000128,77.00,1183480.00
"Nov 12, 2015",0.000127,0.000138,0.000117,0.000132,708.00,1139010.00
"Nov 11, 2015",0.000132,0.000139,0.000115,0.000127,686.00,1188270.00
"Nov 10, 2015",0.000149,0.000153,0.000129,0.000132,398.00,1337270.00
"Nov 09, 2015",0.000142,0.000157,0.000137,0.000152,352.00,1278300.00
"Nov 08, 2015",0.000164,0.000169,0.000123,0.000141,484.00,1475970.00
"Nov 07, 2015",0.000142,0.000164,0.00014,0.000164,218.00,1276320.00
"Nov 06, 2015",0.000151,0.000156,0.000127,0.000142,217.00,1357870.00
"Nov 05, 2015",0.00015,0.000174,0.000132,0.000151,1455.00,1353420.00
"Nov 04, 2015",0.000173,0.000187,0.00014,0.000151,1613.00,1555110.00
"Nov 03, 2015",0.000163,0.000182,0.000128,0.000172,3720.00,1463990.00
"Nov 02, 2015",0.00015,0.000164,0.000141,0.000162,419.00,1348540.00
